X,Y,PCBA1030,PCBA1461,PCBA1468,PCBA1688,PCBA2546,PCBA2551,PCBA504332,PCBA504339,PCBA504444,PCBA504467,PCBA540276,PCBA588855,PCBA624288,PCBA624296,PCBA624417,PCBA651635,PCBA686970,PCBA686978,PCBA686979,PCBA720504,PCBA720579,PCBA720580,PCBA883,PCBA884,PCBA891,PCBA938
24.100487,-3.0894392,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-21.520697,12.909602,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-28.369694,44.03331,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,
26.025848,-29.579254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-9.164571,6.1842995,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
45.876286,-1.6731956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
11.629142,2.5256834,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
21.37006,15.971791,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,,,,
22.252813,16.191807,,,,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,1.0,1.0,,0.0,0.0,,,,
-14.528094,33.646477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,
21.051748,-29.870625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0,0.0,,,,
23.606394,-8.195808,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
9.938718,-23.051514,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,1.0,,,,,,
-29.345106,-0.4331402,0.0,0.0,0.0,,0.0,,,0.0,1.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,
-53.711163,2.1332936,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11.413494,18.858797,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,,,,1.0,1.0,,0.0,0.0,,,,
-22.905737,-38.330868,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,0.0,0.0,,,,
8.375096,-17.25119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4.65448,-28.166758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
-9.936277,8.636558,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,
8.229285,14.166432,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,,,,,
12.282512,-21.185349,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,,,1.0,0.0,,,,,,0.0
-3.418774,20.641005,,,,,,,,,,,,0.0,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,
20.581978,13.771701,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
28.904457,2.7444851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,,0.0,,,,,,
21.000216,-14.2071295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0
45.20257,-2.590736,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
-62.6651,10.728443,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0
12.671383,10.347103,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7.505088,-41.518368,,,0.0,,,1.0,1.0,,,0.0,,,,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,,,
-14.25372,21.189365,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,
16.348063,-9.908935,0.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,,,0.0,,,,,1.0,1.0,0.0,,,,,,
33.310318,2.566327,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,,,
12.776974,10.559605,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,,,
21.9233,-23.810732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
23.824408,-23.037043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,
11.13095,-30.282545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-28.24812,47.72971,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,
17.99305,12.746983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
-29.970512,0.0030061388,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,
5.709936,-21.084028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
25.473602,-22.653086,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0
21.662523,-23.513231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
17.037823,-29.47835,,,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-0.27284068,-1.4359525,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
13.267529,-13.560595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-1.0462912,12.165533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,
24.95338,-28.734322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-2.26748,43.486336,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,1.0,0.0,1.0,1.0,,,,
-55.923443,-0.6061534,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0
29.372343,-6.2600307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
15.780273,-8.046782,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,
-55.609257,9.822018,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
41.595375,-6.610544,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0,,,,,,
-58.141865,6.709513,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0
22.003876,-2.279459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,,,0.0
-16.31958,33.185097,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-14.462431,33.626175,,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-15.302878,32.616947,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-15.93836,32.104652,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
11.029124,-16.392197,,,,,,,,,,,,,,,0.0,,0.0,1.0,,0.0,0.0,0.0,,,,
-23.430876,19.904345,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-61.628006,15.525223,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,1.0,,0.0
-21.716053,9.1514015,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,,,
-57.690228,-5.140166,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
-55.36217,1.5938606,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,
44.91634,-2.344522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0
-18.900162,13.300787,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4.8375077,32.319088,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
15.794616,23.587433,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
29.00362,2.450011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,
15.497842,-39.3246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,
-3.681779,-18.706959,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,,,,,
24.909277,-21.465414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
15.204859,-23.614399,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,0.0,,,,
20.513998,-2.0187414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
24.961187,-7.2024693,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-6.135561,10.826807,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,
41.96946,-6.6876364,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,
-1.6474277,-13.669759,,,,,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-17.53787,10.138845,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2.6505027,2.4035516,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
9.264418,9.800293,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,
6.780305,24.243147,,,,,,1.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,
23.991856,5.574903,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,,,,,,,,1.0,1.0,0.0,,1.0,,,,
11.420185,-16.504898,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
0.49372217,-13.507993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
13.491759,-22.247383,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-0.57432413,25.639603,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,
-25.11882,-31.878267,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
34.7475,-7.9906178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
-22.57875,-36.271645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,
-2.7380292,7.136723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
10.799873,-41.17481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0.2203225,-15.123067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
36.442806,-21.479282,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
8.220145,14.037941,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
10.028762,-33.68894,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
-10.347872,6.709917,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,,,,,
-8.26423,-9.357848,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,
22.12978,10.04104,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
-9.218623,3.8322985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,
-0.05152098,2.0692275,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7.4973683,-13.928384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,
-2.43035,9.972522,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
-3.895115,-13.2824135,0.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,,,,,,
-61.39443,3.0476816,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,
-4.0907197,-25.631422,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
-4.0626607,-25.654076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
4.0722957,17.49013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
7.930988,-41.329224,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
11.62949,2.5257046,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,0.0
7.35946,-13.161878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
6.770952,-9.216743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
-10.946832,5.476462,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,,0.0,,,,,,
6.766288,-9.169092,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-4.3252263,-13.258404,,,,,,,,0.0,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,0.0,,,,,,
31.921022,18.27069,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,
-19.159681,16.74784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
8.127642,5.030476,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
25.242527,-30.796587,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,
-59.712906,-0.31952086,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,0.0
-28.748404,0.47966224,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,
-11.378342,2.90852,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,,,,,
-56.761333,-5.4026036,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0
31.104334,-18.417408,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,
-16.190443,1.8764238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-23.268963,11.318443,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,
-31.074503,43.9733,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-29.482319,45.366177,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,
-28.139065,44.477505,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,
11.607292,11.452331,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,,
-60.867355,-4.0402985,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,0.0
-14.695989,17.179108,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-23.577778,-35.773376,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
-2.141706,37.665695,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,1.0,,1.0,,0.0,0.0,0.0,,,,
-12.844779,5.750846,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
23.888859,5.938168,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40.91078,-2.1504207,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,1.0,1.0,1.0,0.0,,,,,,
-3.9317439,20.953127,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,
-54.193207,3.1180582,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,1.0
-62.12876,2.8860645,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,1.0,0.0,0.0
-57.345467,-4.0322022,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,1.0,0.0,0.0
12.543721,-5.3999505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
10.228419,13.864902,,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,,0.0,,1.0,,0.0,,0.0,,,,
5.997545,24.889133,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
6.7899847,24.248209,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,
3.3765762,-27.370346,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
-21.03632,18.990372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,
12.275739,-12.512873,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,,,0.0,,,0.0,,,,,,
-13.660482,22.676188,,,,,,,,,,,,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,,
-0.882343,44.592346,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,1.0,,,,0.0,0.0,0.0,,,,
-2.4060957,46.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,
-5.895654,17.612268,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-16.364893,19.872698,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,
-28.938232,0.28890273,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,
25.376335,13.60561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
30.32408,-31.81458,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
17.033487,-6.0787463,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,0.0
8.127551,5.0304866,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
-22.87184,12.75835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,
4.140121,31.713093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
-1.4611006,17.890162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
-59.831066,13.022177,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,1.0,0.0,0.0
0.7721317,19.733904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-57.618587,8.773164,0.0,,,,0.0,0.0,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0
-5.0705695,-1.0198568,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
40.552258,-2.5146997,,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,,,0.0,0.0,1.0,1.0,0.0,,,,,,
1.2499759,-1.5828102,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,,,,1.0,,0.0,0.0
-4.1230826,25.156408,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
3.7190533,-29.206657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-9.390829,25.391401,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,
-9.672945,25.588095,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,,,,
31.099072,-18.465048,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,
4.9485474,-12.093651,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,
